InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,return_flag,order_value,Month,Weekday,Hour,risk_score
C546267,22046,TEA PARTY  WRAPPING PAPER ,-9,2011-03-10 15:02:00,0.42,15093.0,United Kingdom,1,-3.78,3,Thursday,15,1.0
C546270,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-03-10 15:03:00,4.95,17567.0,United Kingdom,1,-9.9,3,Thursday,15,1.0
C546278,22841,ROUND CAKE TIN VINTAGE GREEN,-1,2011-03-10 15:06:00,7.95,13476.0,United Kingdom,1,-7.95,3,Thursday,15,1.0
C546278,22424,ENAMEL BREAD BIN CREAM,-1,2011-03-10 15:06:00,12.75,13476.0,United Kingdom,1,-12.75,3,Thursday,15,1.0
C546302,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,2011-03-10 15:27:00,1.65,14214.0,United Kingdom,1,-1.65,3,Thursday,15,0.9999672721779693
C546302,21871,SAVE THE PLANET MUG,-1,2011-03-10 15:27:00,1.25,14214.0,United Kingdom,1,-1.25,3,Thursday,15,0.999685230714049
C546313,22791,T-LIGHT GLASS FLUTED ANTIQUE,-3,2011-03-10 18:18:00,1.06,13094.0,United Kingdom,1,-3.18,3,Thursday,18,0.9999999999423157
C546320,22467,GUMBALL COAT RACK,-3,2011-03-11 09:39:00,2.55,12708.0,Germany,1,-7.649999999999999,3,Friday,9,1.0
C546320,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,-4,2011-03-11 09:39:00,1.65,12708.0,Germany,1,-6.6,3,Friday,9,1.0
C546323,22064,PINK DOUGHNUT TRINKET POT ,-2,2011-03-11 09:48:00,1.65,13975.0,United Kingdom,1,-3.3,3,Friday,9,0.9999999997449496
C546323,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-5,2011-03-11 09:48:00,3.95,13975.0,United Kingdom,1,-19.75,3,Friday,9,1.0
C546325,M,Manual,-1,2011-03-11 10:15:00,1687.17,14911.0,EIRE,1,-1687.17,3,Friday,10,1.0
C546327,M,Manual,-1,2011-03-11 10:18:00,1687.17,14911.0,EIRE,1,-1687.17,3,Friday,10,1.0
C546362,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-11 11:18:00,12.75,16419.0,United Kingdom,1,-12.75,3,Friday,11,1.0
C546363,22306,SILVER MUG BONE CHINA TREE OF LIFE,-12,2011-03-11 11:30:00,1.95,16912.0,United Kingdom,1,-23.4,3,Friday,11,1.0
C546363,POST,POSTAGE,-1,2011-03-11 11:30:00,7.06,16912.0,United Kingdom,1,-7.06,3,Friday,11,1.0
C546395,21871,SAVE THE PLANET MUG,-1,2011-03-11 14:29:00,1.25,14214.0,United Kingdom,1,-1.25,3,Friday,14,0.9997323888941467
C546400,21042,RED RETROSPOT APRON ,-2,2011-03-11 15:02:00,5.95,17994.0,United Kingdom,1,-11.9,3,Friday,15,1.0
C546400,47567B,TEA TIME KITCHEN APRON,-2,2011-03-11 15:02:00,5.95,17994.0,United Kingdom,1,-11.9,3,Friday,15,1.0
C546416,22128,PARTY CONES CANDY ASSORTED,-2,2011-03-13 10:48:00,1.25,14800.0,United Kingdom,1,-2.5,3,Sunday,10,0.9999999867258456
C546416,21642,ASSORTED TUTTI FRUTTI PEN,-5,2011-03-13 10:48:00,0.85,14800.0,United Kingdom,1,-4.25,3,Sunday,10,1.0
C546416,85098B,BLUE FLYING SINGING CANARY,-1,2011-03-13 10:48:00,3.75,14800.0,United Kingdom,1,-3.75,3,Sunday,10,0.9999999998998619
C546496,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,-1,2011-03-14 11:44:00,0.83,17646.0,United Kingdom,1,-0.83,3,Monday,11,0.9982311824592168
C546496,22928,YELLOW GIANT GARDEN THERMOMETER,-1,2011-03-14 11:44:00,5.95,17646.0,United Kingdom,1,-5.95,3,Monday,11,0.9999999999999996
C546496,22927,GREEN GIANT GARDEN THERMOMETER,-1,2011-03-14 11:44:00,5.95,17646.0,United Kingdom,1,-5.95,3,Monday,11,0.9999999999999996
C546501,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-03-14 11:45:00,4.95,12584.0,Italy,1,-9.9,3,Monday,11,1.0
C546507,22914,BLUE COAT RACK PARIS FASHION,-1,2011-03-14 11:47:00,4.95,12712.0,Germany,1,-4.95,3,Monday,11,0.9999999999999616
C546507,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-4,2011-03-14 11:47:00,8.5,12712.0,Germany,1,-34.0,3,Monday,11,1.0
C546507,82494L,WOODEN FRAME ANTIQUE WHITE ,-2,2011-03-14 11:47:00,2.95,12712.0,Germany,1,-5.9,3,Monday,11,0.9999999999999996
C546511,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,2011-03-14 12:19:00,3.75,12921.0,United Kingdom,1,-3.75,3,Monday,12,0.9999999998614466
C546517,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-03-14 12:24:00,6.95,15308.0,United Kingdom,1,-6.95,3,Monday,12,1.0
C546517,22406,MONEY BOX KINGS CHOICE DESIGN,-1,2011-03-14 12:24:00,1.25,15308.0,United Kingdom,1,-1.25,3,Monday,12,0.999806572173356
C546519,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-03-14 12:27:00,2.95,14350.0,United Kingdom,1,-2.95,3,Monday,12,0.9999999871763249
C546519,84559B,3D SHEET OF CAT STICKERS,-4,2011-03-14 12:27:00,0.85,14350.0,United Kingdom,1,-3.4,3,Monday,12,0.999999999999845
C546519,84459A,PINK METAL CHICKEN HEART ,-12,2011-03-14 12:27:00,1.49,14350.0,United Kingdom,1,-17.88,3,Monday,12,1.0
C546529,22502,PICNIC BASKET WICKER SMALL,-1,2011-03-14 13:05:00,5.95,15502.0,United Kingdom,1,-5.95,3,Monday,13,0.9999999999999993
C546529,22764,"RUSTIC WOODEN CABINET, GLASS DOORS",-1,2011-03-14 13:05:00,24.95,15502.0,United Kingdom,1,-24.95,3,Monday,13,1.0
C546535,47566B,TEA TIME PARTY BUNTING,-1,2011-03-14 14:11:00,4.25,15502.0,United Kingdom,1,-4.25,3,Monday,14,0.9999999999886855
C546536,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",-1,2011-03-14 14:28:00,12.75,15493.0,United Kingdom,1,-12.75,3,Monday,14,1.0
C546548,22147,FELTCRAFT BUTTERFLY HEARTS,-1,2011-03-14 16:42:00,1.45,16518.0,United Kingdom,1,-1.45,3,Monday,16,0.9998806047518035
C546548,22150,3 STRIPEY MICE FELTCRAFT,-1,2011-03-14 16:42:00,1.95,16518.0,United Kingdom,1,-1.95,3,Monday,16,0.9999929524422254
C546559,84978,HANGING HEART JAR T-LIGHT HOLDER,-12,2011-03-15 10:24:00,1.25,12727.0,France,1,-15.0,3,Tuesday,10,1.0
C546623,21556,CERAMIC STRAWBERRY MONEY BOX,-1,2011-03-15 11:36:00,2.55,17954.0,United Kingdom,1,-2.55,3,Tuesday,11,0.999999895117866
C546641,22180,RETROSPOT LAMP,-6,2011-03-15 13:01:00,9.95,13451.0,United Kingdom,1,-59.7,3,Tuesday,13,1.0
C546645,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-12,2011-03-15 13:32:00,7.65,15311.0,United Kingdom,1,-91.8,3,Tuesday,13,1.0
C546647,22832,BROCANTE SHELF WITH HOOKS,-1,2011-03-15 13:55:00,10.75,17419.0,United Kingdom,1,-10.75,3,Tuesday,13,1.0
C546664,22504,CABIN BAG VINTAGE RETROSPOT,-1,2011-03-15 14:41:00,29.95,16061.0,United Kingdom,1,-29.95,3,Tuesday,14,1.0
C546671,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-15 15:42:00,10.95,15215.0,United Kingdom,1,-10.95,3,Tuesday,15,1.0
C546680,21942,SKULLS DESIGN FLANNEL,-12,2011-03-15 16:51:00,0.85,13121.0,United Kingdom,1,-10.2,3,Tuesday,16,1.0
C546680,21391,FRENCH LAVENDER SCENT HEART,-3,2011-03-15 16:51:00,2.1,13121.0,United Kingdom,1,-6.300000000000001,3,Tuesday,16,1.0
C546680,21114,LAVENDER SCENTED FABRIC HEART,-10,2011-03-15 16:51:00,1.25,13121.0,United Kingdom,1,-12.5,3,Tuesday,16,1.0
C546730,21937,STRAWBERRY   PICNIC BAG,-2,2011-03-16 11:39:00,2.95,18183.0,United Kingdom,1,-5.9,3,Wednesday,11,0.9999999999999984
C546730,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-03-16 11:39:00,4.95,18183.0,United Kingdom,1,-4.95,3,Wednesday,11,0.9999999999998677
C546735,22933,BAKING MOULD EASTER EGG MILK CHOC,-144,2011-03-16 11:50:00,2.1,16029.0,United Kingdom,1,-302.40000000000003,3,Wednesday,11,1.0
C546735,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,-96,2011-03-16 11:50:00,2.1,16029.0,United Kingdom,1,-201.6,3,Wednesday,11,1.0
C546735,22930,BAKING MOULD HEART MILK CHOCOLATE,-96,2011-03-16 11:50:00,2.1,16029.0,United Kingdom,1,-201.6,3,Wednesday,11,1.0
C546740,21455,PAINTED YELLOW WOODEN DAISY,-13,2011-03-16 12:13:00,0.85,16983.0,United Kingdom,1,-11.05,3,Wednesday,12,1.0
C546773,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,2011-03-16 15:42:00,8.5,14505.0,United Kingdom,1,-17.0,3,Wednesday,15,1.0
C546773,22942,CHRISTMAS LIGHTS 10 SANTAS ,-2,2011-03-16 15:42:00,8.5,14505.0,United Kingdom,1,-17.0,3,Wednesday,15,1.0
C546777,84978,HANGING HEART JAR T-LIGHT HOLDER,-2,2011-03-16 16:23:00,1.06,17080.0,United Kingdom,1,-2.12,3,Wednesday,16,0.9999997872604549
C546783,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,2011-03-17 09:32:00,3.75,12924.0,United Kingdom,1,-3.75,3,Thursday,9,0.9999999999148683
C546854,20726,LUNCH BAG WOODLAND,-1,2011-03-17 13:55:00,1.45,17511.0,United Kingdom,1,-1.45,3,Thursday,13,0.999926636350421
C546854,21564,PINK  HEART SHAPE LOVE BUCKET ,-1,2011-03-17 13:55:00,2.55,17511.0,United Kingdom,1,-2.55,3,Thursday,13,0.9999998548827957
C546854,21232,STRAWBERRY CERAMIC TRINKET BOX,-10,2011-03-17 13:55:00,1.06,17511.0,United Kingdom,1,-10.6,3,Thursday,13,1.0
C546854,22960,JAM MAKING SET WITH JARS,-1,2011-03-17 13:55:00,3.75,17511.0,United Kingdom,1,-3.75,3,Thursday,13,0.9999999998370233
C546854,22196,SMALL HEART MEASURING SPOONS,-4,2011-03-17 13:55:00,0.72,17511.0,United Kingdom,1,-2.88,3,Thursday,13,0.9999999999983165
C546854,22667,RECIPE BOX RETROSPOT ,-1,2011-03-17 13:55:00,2.95,17511.0,United Kingdom,1,-2.95,3,Thursday,13,0.9999999849158374
C546854,22468,BABUSHKA LIGHTS STRING OF 10,-1,2011-03-17 13:55:00,5.95,17511.0,United Kingdom,1,-5.95,3,Thursday,13,0.9999999999999993
C546858,22839,3 TIER CAKE TIN GREEN AND CREAM,-1,2011-03-17 14:24:00,14.95,14081.0,United Kingdom,1,-14.95,3,Thursday,14,1.0
C546858,21534,DAIRY MAID LARGE MILK JUG,-1,2011-03-17 14:24:00,4.95,14081.0,United Kingdom,1,-4.95,3,Thursday,14,0.9999999999997846
C546859,M,Manual,-102,2011-03-17 14:39:00,5.45,17603.0,United Kingdom,1,-555.9,3,Thursday,14,1.0
C546864,22842,BISCUIT TIN VINTAGE RED,-2,2011-03-17 15:42:00,6.75,13319.0,United Kingdom,1,-13.5,3,Thursday,15,1.0
C546864,21539,RED RETROSPOT BUTTER DISH,-2,2011-03-17 15:42:00,4.95,13319.0,United Kingdom,1,-9.9,3,Thursday,15,1.0
C546865,79000,MOROCCAN TEA GLASS,-1,2011-03-17 15:46:00,0.65,14226.0,United Kingdom,1,-0.65,3,Thursday,15,0.9906918304349105
C546865,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-03-17 15:46:00,2.95,14226.0,United Kingdom,1,-2.95,3,Thursday,15,0.9999999791292236
C546865,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,2011-03-17 15:46:00,2.95,14226.0,United Kingdom,1,-5.9,3,Thursday,15,0.9999999999999969
C546865,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-17 15:46:00,12.75,14226.0,United Kingdom,1,-12.75,3,Thursday,15,1.0
C546867,85194S,HANGING SPRING FLOWER EGG SMALL,-24,2011-03-17 15:48:00,0.65,18218.0,United Kingdom,1,-15.6,3,Thursday,15,1.0
C546867,85194L,HANGING SPRING FLOWER EGG LARGE,-12,2011-03-17 15:48:00,0.85,18218.0,United Kingdom,1,-10.2,3,Thursday,15,1.0
C546868,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2011-03-17 15:49:00,8.5,15671.0,United Kingdom,1,-8.5,3,Thursday,15,1.0
C546870,M,Manual,-2,2011-03-17 16:07:00,2.5,14462.0,United Kingdom,1,-5.0,3,Thursday,16,0.9999999999997473
C546879,M,Manual,-96,2011-03-17 17:14:00,0.91,16422.0,United Kingdom,1,-87.36,3,Thursday,17,1.0
C546880,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-17 17:16:00,12.75,13093.0,United Kingdom,1,-12.75,3,Thursday,17,1.0
C546881,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-3,2011-03-17 17:17:00,5.95,15159.0,United Kingdom,1,-17.85,3,Thursday,17,1.0
C546885,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2011-03-17 18:11:00,8.5,15671.0,United Kingdom,1,-8.5,3,Thursday,18,1.0
C546886,21843,RED RETROSPOT CAKE STAND,-1,2011-03-17 18:13:00,10.95,12520.0,Germany,1,-10.95,3,Thursday,18,1.0
C546886,22423,REGENCY CAKESTAND 3 TIER,-2,2011-03-17 18:13:00,12.75,12520.0,Germany,1,-25.5,3,Thursday,18,1.0
C546886,84461,12 PINK HEN+CHICKS IN BASKET,-6,2011-03-17 18:13:00,2.55,12520.0,Germany,1,-15.3,3,Thursday,18,1.0
C546887,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,2011-03-17 18:14:00,2.1,14329.0,United Kingdom,1,-2.1,3,Thursday,18,0.9999958278670324
C546887,21389,IVORY HANGING DECORATION  BIRD,-1,2011-03-17 18:14:00,0.85,14329.0,United Kingdom,1,-0.85,3,Thursday,18,0.9950941180393976
C546887,22907,PACK OF 20 NAPKINS PANTRY DESIGN,-1,2011-03-17 18:14:00,0.85,14329.0,United Kingdom,1,-0.85,3,Thursday,18,0.9950941180393976
C546887,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,-1,2011-03-17 18:14:00,2.95,14329.0,United Kingdom,1,-2.95,3,Thursday,18,0.9999999660324119
C546889,22258,FELT FARM ANIMAL RABBIT,-6,2011-03-17 18:16:00,1.25,13971.0,United Kingdom,1,-7.5,3,Thursday,18,1.0
C546889,72140E,BEST DAD CANDLE LETTERS,-1,2011-03-17 18:16:00,0.85,13971.0,United Kingdom,1,-0.85,3,Thursday,18,0.9950941180393976
C546889,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-1,2011-03-17 18:16:00,3.95,13971.0,United Kingdom,1,-3.95,3,Thursday,18,0.9999999998816766
C546893,22502,PICNIC BASKET WICKER SMALL,-1,2011-03-17 18:20:00,4.95,14156.0,EIRE,1,-4.95,3,Thursday,18,0.9999999999998488
C546894,22461,SAVOY ART DECO CLOCK,-1,2011-03-17 18:21:00,12.75,14334.0,United Kingdom,1,-12.75,3,Thursday,18,1.0
C546895,22777,GLASS CLOCHE LARGE,-1,2011-03-17 18:22:00,8.5,15358.0,United Kingdom,1,-8.5,3,Thursday,18,1.0
C546897,21937,STRAWBERRY   PICNIC BAG,-2,2011-03-17 18:25:00,2.95,18183.0,United Kingdom,1,-5.9,3,Thursday,18,0.9999999999999951
C546897,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-03-17 18:25:00,4.95,18183.0,United Kingdom,1,-4.95,3,Thursday,18,0.9999999999995879
C546901,22232,JIGSAW TOADSTOOLS 3 PIECE,-8,2011-03-17 18:29:00,1.65,14112.0,United Kingdom,1,-13.2,3,Thursday,18,1.0
C546901,21844,RED RETROSPOT MUG,-1,2011-03-17 18:29:00,2.95,14112.0,United Kingdom,1,-2.95,3,Thursday,18,0.9999999660324119
C546901,21535,RED RETROSPOT SMALL MILK JUG,-3,2011-03-17 18:29:00,2.55,14112.0,United Kingdom,1,-7.649999999999999,3,Thursday,18,1.0
C546901,22968,ROSE COTTAGE KEEPSAKE BOX ,-1,2011-03-17 18:29:00,9.95,14112.0,United Kingdom,1,-9.95,3,Thursday,18,1.0
C546901,22776,SWEETHEART CAKESTAND 3 TIER,-1,2011-03-17 18:29:00,9.95,14112.0,United Kingdom,1,-9.95,3,Thursday,18,1.0
C546901,22741,FUNKY DIVA PEN,-2,2011-03-17 18:29:00,0.85,14112.0,United Kingdom,1,-1.7,3,Thursday,18,0.999997847477875
C546901,22501,PICNIC BASKET WICKER LARGE,-2,2011-03-17 18:29:00,9.95,14112.0,United Kingdom,1,-19.9,3,Thursday,18,1.0
C546903,20886,BOX OF 9 PEBBLE CANDLES,-6,2011-03-17 18:31:00,1.95,16217.0,United Kingdom,1,-11.7,3,Thursday,18,1.0
C546903,21906,PHARMACIE FIRST AID TIN,-2,2011-03-17 18:31:00,6.75,16217.0,United Kingdom,1,-13.5,3,Thursday,18,1.0
C546903,22212,FOUR HOOK  WHITE LOVEBIRDS,-6,2011-03-17 18:31:00,2.1,16217.0,United Kingdom,1,-12.6,3,Thursday,18,1.0
C546904,22822,CREAM WALL PLANTER HEART SHAPED,-1,2011-03-17 18:33:00,5.95,16150.0,United Kingdom,1,-5.95,3,Thursday,18,0.9999999999999987
C546904,22784,LANTERN CREAM GAZEBO ,-1,2011-03-17 18:33:00,4.95,16150.0,United Kingdom,1,-4.95,3,Thursday,18,0.9999999999995879
C546904,22766,PHOTO FRAME CORNICE,-4,2011-03-17 18:33:00,2.95,16150.0,United Kingdom,1,-11.8,3,Thursday,18,1.0
C546904,20723,STRAWBERRY CHARLOTTE BAG,-1,2011-03-17 18:33:00,0.85,16150.0,United Kingdom,1,-0.85,3,Thursday,18,0.9950941180393976
C546905,M,Manual,-48,2011-03-17 18:42:00,0.45,15061.0,United Kingdom,1,-21.6,3,Thursday,18,1.0
C546906,82484,WOOD BLACK BOARD ANT WHITE FINISH,-1,2011-03-17 18:44:00,6.75,17675.0,United Kingdom,1,-6.75,3,Thursday,18,1.0
C546907,M,Manual,-25,2011-03-17 18:46:00,0.67,16422.0,United Kingdom,1,-16.75,3,Thursday,18,1.0
C546930,22268,EASTER DECORATION SITTING BUNNY,-1,2011-03-18 10:37:00,0.85,14701.0,United Kingdom,1,-0.85,3,Friday,10,0.9986566180824002
C546930,22781,GUMBALL MAGAZINE RACK,-1,2011-03-18 10:37:00,7.65,14701.0,United Kingdom,1,-7.65,3,Friday,10,1.0
C546930,84575A,PINK DOG CANNISTER,-1,2011-03-18 10:37:00,5.95,14701.0,United Kingdom,1,-5.95,3,Friday,10,0.9999999999999996
C546930,22766,PHOTO FRAME CORNICE,-1,2011-03-18 10:37:00,2.95,14701.0,United Kingdom,1,-2.95,3,Friday,10,0.9999999907318063
C546930,85131A,BEADED PEARL HEART WHITE ON STICK,-1,2011-03-18 10:37:00,1.25,14701.0,United Kingdom,1,-1.25,3,Friday,10,0.9998601943128551
C546930,21743,STAR PORTABLE TABLE LIGHT ,-4,2011-03-18 10:37:00,2.95,14701.0,United Kingdom,1,-11.8,3,Friday,10,1.0
C546931,22301,COFFEE MUG CAT + BIRD DESIGN,-2,2011-03-18 10:40:00,2.1,12989.0,United Kingdom,1,-4.2,3,Friday,10,0.9999999999957778
C546932,90201B,BLACK ENAMEL FLOWER RING,-1,2011-03-18 11:01:00,2.95,16297.0,United Kingdom,1,-2.95,3,Friday,11,0.9999999890980596
C546978,21190,PINK HEARTS PAPER GARLAND,-50,2011-03-18 12:15:00,1.45,17857.0,United Kingdom,1,-72.5,3,Friday,12,1.0
C546997,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,-6,2011-03-18 13:32:00,0.55,12748.0,United Kingdom,1,-3.3000000000000003,3,Friday,13,1.0
C546997,84879,ASSORTED COLOUR BIRD ORNAMENT,-5,2011-03-18 13:32:00,1.69,12748.0,United Kingdom,1,-8.45,3,Friday,13,1.0
C546997,23230,WRAP ALPHABET DESIGN,-25,2011-03-18 13:32:00,0.42,12748.0,United Kingdom,1,-10.5,3,Friday,13,1.0
C546997,22992,REVOLVER WOODEN RULER ,-6,2011-03-18 13:32:00,1.95,12748.0,United Kingdom,1,-11.7,3,Friday,13,1.0
C546997,22991,GIRAFFE WOODEN RULER,-6,2011-03-18 13:32:00,1.95,12748.0,United Kingdom,1,-11.7,3,Friday,13,1.0
C546997,22948,METAL DECORATION NAUGHTY CHILDREN ,-6,2011-03-18 13:32:00,0.85,12748.0,United Kingdom,1,-5.1,3,Friday,13,1.0
C546997,22945,CHRISTMAS METAL TAGS ASSORTED ,-6,2011-03-18 13:32:00,0.85,12748.0,United Kingdom,1,-5.1,3,Friday,13,1.0
C546997,22924,FRIDGE MAGNETS LA VIE EN ROSE,-6,2011-03-18 13:32:00,0.85,12748.0,United Kingdom,1,-5.1,3,Friday,13,1.0
C546997,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,-6,2011-03-18 13:32:00,0.85,12748.0,United Kingdom,1,-5.1,3,Friday,13,1.0
C546997,22922,FRIDGE MAGNETS US DINER ASSORTED,-6,2011-03-18 13:32:00,0.85,12748.0,United Kingdom,1,-5.1,3,Friday,13,1.0
C546997,22915,ASSORTED BOTTLE TOP  MAGNETS ,-6,2011-03-18 13:32:00,0.42,12748.0,United Kingdom,1,-2.52,3,Friday,13,0.9999999999999984
C546997,22711,WRAP CIRCUS PARADE,-25,2011-03-18 13:32:00,0.42,12748.0,United Kingdom,1,-10.5,3,Friday,13,1.0
C546997,22710,WRAP I LOVE LONDON ,-25,2011-03-18 13:32:00,0.42,12748.0,United Kingdom,1,-10.5,3,Friday,13,1.0
C546997,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,-6,2011-03-18 13:32:00,1.25,12748.0,United Kingdom,1,-7.5,3,Friday,13,1.0
C546997,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,-6,2011-03-18 13:32:00,1.25,12748.0,United Kingdom,1,-7.5,3,Friday,13,1.0
C546997,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,-6,2011-03-18 13:32:00,1.25,12748.0,United Kingdom,1,-7.5,3,Friday,13,1.0
C546997,22398,MAGNETS PACK OF 4 SWALLOWS,-6,2011-03-18 13:32:00,1.25,12748.0,United Kingdom,1,-7.5,3,Friday,13,1.0
C546997,22396,MAGNETS PACK OF 4 RETRO PHOTO,-6,2011-03-18 13:32:00,1.25,12748.0,United Kingdom,1,-7.5,3,Friday,13,1.0
C546997,22052,VINTAGE CARAVAN GIFT WRAP,-25,2011-03-18 13:32:00,0.42,12748.0,United Kingdom,1,-10.5,3,Friday,13,1.0
C546997,22045,SPACEBOY GIFT WRAP,-25,2011-03-18 13:32:00,0.42,12748.0,United Kingdom,1,-10.5,3,Friday,13,1.0
C546997,21224,SET/4 SKULL BADGES,-6,2011-03-18 13:32:00,1.25,12748.0,United Kingdom,1,-7.5,3,Friday,13,1.0
C546997,21135,VICTORIAN  METAL POSTCARD SPRING,-4,2011-03-18 13:32:00,1.69,12748.0,United Kingdom,1,-6.76,3,Friday,13,1.0
C547024,22962,JAM JAR WITH PINK LID,-2,2011-03-18 16:36:00,0.85,15065.0,United Kingdom,1,-1.7,3,Friday,16,0.9999984442834282
C547024,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2011-03-18 16:36:00,9.95,15065.0,United Kingdom,1,-9.95,3,Friday,16,1.0
C547031,22423,REGENCY CAKESTAND 3 TIER,-8,2011-03-20 10:17:00,10.95,15465.0,United Kingdom,1,-87.6,3,Sunday,10,1.0
C547043,22752,SET 7 BABUSHKA NESTING BOXES,-1,2011-03-20 11:19:00,8.5,16156.0,United Kingdom,1,-8.5,3,Sunday,11,1.0
C547043,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-03-20 11:19:00,4.95,16156.0,United Kingdom,1,-4.95,3,Sunday,11,0.9999999999998677
C547043,22467,GUMBALL COAT RACK,-1,2011-03-20 11:19:00,2.55,16156.0,United Kingdom,1,-2.55,3,Sunday,11,0.999999895117866
C547054,M,Manual,-1,2011-03-20 12:11:00,6.95,16444.0,United Kingdom,1,-6.95,3,Sunday,12,1.0
C547054,35400,WOODEN BOX ADVENT CALENDAR ,-1,2011-03-20 12:11:00,8.95,16444.0,United Kingdom,1,-8.95,3,Sunday,12,1.0
C547104,85194L,HANGING SPRING FLOWER EGG LARGE,-8,2011-03-21 11:02:00,0.85,16817.0,United Kingdom,1,-6.8,3,Monday,11,1.0
C547168,84750A,PINK SMALL GLASS CAKE STAND,-24,2011-03-21 12:10:00,1.95,13593.0,United Kingdom,1,-46.8,3,Monday,12,1.0
C547187,22993,SET OF 4 PANTRY JELLY MOULDS,-2,2011-03-21 12:20:00,1.25,12779.0,Poland,1,-2.5,3,Monday,12,0.9999999927495982
C547187,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,2011-03-21 12:20:00,2.95,12779.0,Poland,1,-2.95,3,Monday,12,0.9999999949376717
C547187,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-6,2011-03-21 12:20:00,1.49,12779.0,Poland,1,-8.94,3,Monday,12,1.0
C547193,22428,ENAMEL FIRE BUCKET CREAM,-1,2011-03-21 12:38:00,6.95,17811.0,United Kingdom,1,-6.95,3,Monday,12,1.0
C547198,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-21 12:50:00,12.75,14606.0,United Kingdom,1,-12.75,3,Monday,12,1.0
C547198,22227,HANGING HEART MIRROR DECORATION ,-1,2011-03-21 12:50:00,0.65,14606.0,United Kingdom,1,-0.65,3,Monday,12,0.9942601620037596
C547198,21447,12 IVORY ROSE PEG PLACE SETTINGS,-1,2011-03-21 12:50:00,1.25,14606.0,United Kingdom,1,-1.25,3,Monday,12,0.999806572173356
C547208,84978,HANGING HEART JAR T-LIGHT HOLDER,-5,2011-03-21 14:39:00,1.06,15189.0,United Kingdom,1,-5.300000000000001,3,Monday,14,1.0
C547208,22423,REGENCY CAKESTAND 3 TIER,-10,2011-03-21 14:39:00,10.95,15189.0,United Kingdom,1,-109.5,3,Monday,14,1.0
C547228,21417,COCKLE SHELL DISH,-1,2011-03-21 15:48:00,2.1,16626.0,United Kingdom,1,-2.1,3,Monday,15,0.9999974365034833
C547229,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,2011-03-21 15:49:00,3.75,17213.0,United Kingdom,1,-3.75,3,Monday,15,0.9999999997745017
C547229,22467,GUMBALL COAT RACK,-1,2011-03-21 15:49:00,2.55,17213.0,United Kingdom,1,-2.55,3,Monday,15,0.9999997992126796
C547230,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-2,2011-03-21 16:06:00,2.95,18189.0,United Kingdom,1,-5.9,3,Monday,16,0.9999999999999964
C547231,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-1,2011-03-21 16:07:00,2.95,15291.0,United Kingdom,1,-2.95,3,Monday,16,0.9999999754502366
C547232,22424,ENAMEL BREAD BIN CREAM,-1,2011-03-21 16:15:00,12.75,12994.0,United Kingdom,1,-12.75,3,Monday,16,1.0
